approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
NPHS2,13394,NPHS2,36159820; 35802272; 35806283; 35755072; 35619972; 34853150; 34631609; 34031708; 33565430; 33428103; 33305316; 32585588; 32604935; 32056192; 31922211; 30808327; 30778115; 30691124; 30721404; 30450462; 30241959; 30099615; 29663071; 29465426; 29474669; 29138824; 29127259; 29049388; 29038887; 28921387; 28658201; 28629718; 28117080; 27885584; 27573339; 27193387; 27004616; 26560070; 26413278; 26420286; 29043128; 26015453; 25967120; 25713721; 25729976; 25635037; 24969201; 24854274; 24674236; 24596097; 24227627; 24157943; 24072147; 24072153; 24089165; 23982418; 23800802; 23595123; 23468032; 22732337; 22228437; 22120861; 21623907; 21125408; 20441703; 20001346; 20025681; 19956976; 19713307; 19145239; 21694920; 18614772; 18683072; 18535845; 18499321; 18385421; 17899208; 17530296; 17216259; 16572591; 16439601; 16481888; 16286890; 16316524; 15954915; 15780077; 15338398; 15264208; 15015071; 15042551; 14730545; 14871423; 14643126; 14570703; 12953036; 12619708; 11805166; 10742096,146,TRUE
NPPA,7939,NPPA,36630163; 11408388,6,TRUE
NPPB,7940,NPPB,36630163; 31020209,4,TRUE
NPPC,7941,NPPC,36630163,2,FALSE
NPR1,7943,NPR1,34166551; 11851379; 11576336,5,TRUE
NPR3,7945,NPR3,21909115,2,FALSE
NR1H3,7966,NR1H3,30413149,1,FALSE
NR1H4,7967,NR1H4,35554666; 30026549,2,FALSE
NR1I2,7968,NR1I2,36923356; 18518855,2,FALSE
NR2F1,7975,NR2F1,10961869,1,FALSE
NR3C1,7978,NR3C1,30445609; 28877681; 27730700; 7762070,6,TRUE
NR3C2,7979,NR3C2,35767459; 35547199; 31866974; 25499230; 19909806; 15761540; 12788832; 10760070; 10726708; 9589699,14,TRUE
NR4A1,7980,NR4A1,30809247; 29165597,2,FALSE
NR4A2,7981,NR4A2,29165597; 20715116,2,FALSE
NRAS,7989,NRAS,32384474,1,FALSE
NRCAM,7994,NRCAM,18755075,2,FALSE
NRL,8002,NRL,33762508,1,FALSE
NRXN1,8008,NRXN1,34670813,1,FALSE
NSD1,14234,NSD1,21834047,1,FALSE
NTHL1,8028,NTHL1,36581342; 22169896,2,FALSE
NTRK1,8031,NTRK1,16138253,2,FALSE
NTRK2,8032,NTRK2,25885044,3,TRUE
NTRK3,8033,NTRK3,35864526,1,FALSE
"NUDT15",23063,"NUDT15",30106365,2,FALSE
"NUDT7",8054,"NUDT7",32080893,2,FALSE
"NUP107",29914,"NUP107",35455939; 32604935; 30179222; 27190346,5,TRUE
"NUP133",18016,"NUP133",35455939; 30179222,3,TRUE
"NUP160",18017,"NUP160",30910934; 30179222,4,TRUE
"NUP205",18658,"NUP205",30179222; 26878725,2,FALSE
"NUP85",8734,"NUP85",30179222,1,FALSE
"NUP93",28958,"NUP93",35874595; 34815884; 34449692; 34031708; 33578576; 31517150; 30179222; 26878725,9,TRUE
NXPH1,20693,NXPH1,12536190; 12138259; 9794556,3,TRUE
OAS1,8086,OAS1,33482855,1,FALSE
OAS3,8088,OAS3,30226566,1,FALSE
OASL,8090,OASL,15882268,1,FALSE
OCLN,8104,OCLN,23793442,2,FALSE
OCRL,8108,OCRL,36873671; 36646056; 36688186; 36340038; 35549682; 34069732; 33430795; 32860533; 31674016; 20301653; 30454742; 29226564; 29058463; 28815356; 28117080; 27708066; 27342959; 26389017; 25480730; 27625794; 18019214; 9374843,25,TRUE
ODF2,8114,ODF2,29527510,1,FALSE
OFD1,2567,OFD1,20301367; 36571587; 35437898; 35140360; 33934390; 32276433; 32047782; 31814324; 30401917; 29520754; 20301500; 28289185; 27651963; 25180832; 25016787; 22353940; 20922698; 19876934; 19817772; 19109428; 19023858; 18546297; 16397067; 15466260; 12595504; 9482645,31,TRUE
OGA,7056,OGA,33066744,1,FALSE
OGG1,8125,OGG1,32265040; 31924810,2,FALSE
ONECUT1,8138,ONECUT1,25715394,1,FALSE
OPTN,17142,OPTN,18552856,1,FALSE
OR2S2,8276,OR2S2,33137338,1,FALSE
OR5AU1,15362,OR5AU1,32277301,1,FALSE
ORAI1,25896,ORAI1,24745010,1,FALSE
OS9,16994,OS9,33973684; 26721884,2,FALSE
OSR1,8111,OSR1,29377931; 27170636,2,FALSE
OSTF1,8510,OSTF1,31993563,1,FALSE
OTUB1,23077,OTUB1,29558500,1,FALSE
OXGR1,4531,OXGR1,36571463,1,FALSE
OXR1,15822,OXR1,34545296,1,FALSE
P2RX2,15459,P2RX2,23613162,1,FALSE
P2RY11,8540,P2RY11,11116131,2,FALSE
P2RY12,18124,P2RY12,32139218; 24262617,3,TRUE
PABIR1,23490,PABIR1,20728256,1,FALSE
PAH,8582,PAH,11991947,1,FALSE
PALB2,26144,PALB2,24029420,1,FALSE
PARD3,16051,PARD3,24153433,1,FALSE
PARN,8609,PARN,29204651,1,FALSE
PAX2,8616,PAX2,36239278; 35790137; 35643372; 35087773; 35005812; 34889688; 34696790; 34285019; 34295353; 34217267; 34059960; 33746522; 33363218; 33067217; 32776440; 32164334; 32203225; 32203253; 31576025; 31538321; 31060108; 30241513; 29973660; 29483821; 20301624; 29377931; 29333833; 29339962; 29372472; 28820764; 28615245; 27733182; 27226968; 26489027; 25854853; 24429398; 24379226; 23902562; 27293569; 23800802; 23539225; 22984579; 22361651; 22138676; 21951793; 21654726; 21380624; 21108633; 20448065; 20358591; 18950917; 17541647; 16148630; 14566649; 12488983; 12138259; 11241473; 11001832; 10535325; 10466411; 9502393; 9106533; 9132492,73,TRUE
PAX4,8618,PAX4,32801813; 30012629,2,FALSE
PAX5,8619,PAX5,29685497; 25701941,2,FALSE
PAX8,8622,PAX8,36402859; 36222666; 32699115; 28648506; 27733182; 16728575,6,TRUE
PAX9,8623,PAX9,29727689,1,FALSE
PBRM1,30064,PBRM1,32860304,1,FALSE
PBX1,8632,PBX1,36318887; 35756743; 34122504; 29226118; 28566479,6,TRUE
PBXIP1,21199,PBXIP1,34090932,3,TRUE
PCBD1,8646,PCBD1,29961928,1,FALSE
PCF11,30097,PCF11,30584530,1,FALSE
PCM1,8727,PCM1,29527510,1,FALSE
PCNA,8729,PCNA,36374911; 20926632; 20875407,3,TRUE
PCNT,16068,PCNT,34016138,2,FALSE
PCNX3,18760,PCNX3,26808113,1,FALSE
PCSK2,8744,PCSK2,19724895; 17618154,3,TRUE
PCSK9,20001,PCSK9,34100221; 33889589; 30645167; 28242176; 26712526; 26632531; 26546829,12,TRUE
PDCD1,8760,PDCD1,35998436; 17470460,2,FALSE
PDCD10,8761,PDCD10,29887830,2,FALSE
PDE1A,8774,PDE1A,29262781,2,FALSE
PDE4C,8782,PDE4C,21670265,2,FALSE
PDE4D,8783,PDE4D,19424605,1,FALSE
PDGFA,8799,PDGFA,25366011,1,FALSE
PDGFC,8801,PDGFC,28757432,1,FALSE
PDGFD,30620,PDGFD,34946851,1,FALSE
PDGFRA,8803,PDGFRA,32604168; 30809247; 27512773; 24583054; 22009637; 19276629,7,TRUE
PDIA2,14180,PDIA2,11157797,1,FALSE
PDIA6,30168,PDIA6,35856135; 33495992,2,FALSE
PDIK1L,18981,PDIK1L,24706917,1,FALSE
PDK1,8809,PDK1,36082560; 31832432; 20875407; 18077784,4,TRUE
PDK2,8810,PDK2,9175744,1,FALSE
PDLIM1,2067,PDLIM1,34545296,1,FALSE
PDSS1,17759,PDSS1,33305107,1,FALSE
PDSS2,23041,PDSS2,33444290; 33305107; 29138824; 18437205,4,TRUE
PDX1,6107,PDX1,21521318; 15593029; 11272211; 9887471,9,TRUE
PDXP,30259,PDXP,34751145; 9620396,2,FALSE
PDZD2,18486,PDZD2,27932480,1,FALSE
PEAR1,33631,PEAR1,31532792,1,FALSE
PECAM1,8823,PECAM1,19424605; 19406964,2,FALSE
PEPD,8840,PEPD,28757432,1,FALSE
PF4,8861,PF4,33574979,2,FALSE
PFDN5,8869,PFDN5,15882268,1,FALSE
PFKFB2,8873,PFKFB2,25662186,1,FALSE
PGP,8909,PGP,17376299; 1978860; 2443701,4,TRUE
PHACTR1,20990,PHACTR1,34166551,1,FALSE
PHB2,30306,PHB2,25643582,2,FALSE
PHEX,8918,PHEX,33783172; 22249518; 22339660; 17976082; 17565275,5,TRUE
PHGDH,8923,PHGDH,36745138; 15591452,3,TRUE
PHLPP1,20610,PHLPP1,23727064,1,FALSE
PI4KB,8984,PI4KB,32530132,1,FALSE
PIAS1,2752,PIAS1,26489029,1,FALSE
PIGA,8957,PIGA,27812245,1,FALSE
PIGW,23213,PIGW,25425496; 22178801,2,FALSE
PIK3C2A,8971,PIK3C2A,34521872; 10749984; 1748176,3,TRUE
PIK3CD,8977,PIK3CD,29686650; 28353628; 27056978; 21300060,4,TRUE
PIK3CG,8978,PIK3CG,16135816,1,FALSE
PIK3R1,8979,PIK3R1,34301992,1,FALSE
PIK3R3,8981,PIK3R3,30584530,1,FALSE
PIN1,8988,PIN1,35873609; 27876426,3,TRUE
PIP,8993,PIP,16135816,1,FALSE
PIP5K1B,8995,PIP5K1B,24311711; 21691125; 20728256,3,TRUE
PITX2,9005,PITX2,20926632; 16316413,2,FALSE
PJA2,17481,PJA2,33934390,1,FALSE
PKD1,9008,PKD1,37024601; 37003573; 36938073; 36854810; 36804411; 36833371; 36755831; 36773205; 36699011; 36646975; 36657418; 36675597; 36680323; 36573973; 36581342; 36422197; 36469907; 36387797; 36406261; 36406818; 36341123; 36278297; 36281931; 36291168; 36299464; 36186434; 20301424; 36029107; 36035467; 36082560; 36000373; 35896117; 35847973; 35867829; 35810047; 35810048; 35760123; 35778421; 35664268; 35620436; 35620448; 35625437; 35447109; 35447873; 35325889; 35327948; 35328738; 35142283; 35099770; 35101355; 35043953; 35065907; 35005812; 34876325; 34890546; 34739738; 34749493; 34716216; 34542828; 34515037; 34357571; 34385667; 34290017; 34301992; 34315885; 34328226; 34331378; 34249099; 34254206; 34221391; 34237823; 34175399; 34009558; 34032358; 33964006; 33799277; 33809516; 33811288; 33615892; 33639313; 33602752; 33549515; 33581549; 33532864; 33485185; 33421197; 33437033; 33437386; 33308138; 33168999; 33200202; 33111320; 33141305; 33095447; 32970388; 33013278; 32957937; 32967521; 32879264; 32799196; 32816041; 32819584; 32823016; 32747355; 32779812; 32784291; 32724471; 32690722; 32582798; 32592954; 32610050; 32547249; 32574212; 32505451; 32457805; 32472977; 32475690; 32398770; 32305669; 32320857; 32325185; 32275942; 32276433; 32283256; 32166738; 32145315; 32163234; 32001768; 31857514; 31862184; 31870441; 31874209; 31822676; 31830647; 31832432; 31836042; 31773180; 31805375; 31730820; 31740684; 31668373; 31703639; 31563290; 31515477; 31473186; 31488014; 31488901; 31441214; 31455242; 31395386; 31395617; 31341901; 31349084; 31384335; 31251475; 31317121; 31186083; 36471606; 31160911; 31165946; 31176519; 31134465; 31056860; 31079206; 31085678; 31030424; 30989420; 30955891; 30858458; 30869429; 30799240; 30816285; 30847201; 30778115; 30792735; 30720121; 30644092; 30647506; 30651918; 30652979; 30631912; 30639418; 30566001; 30424739; 30463078; 30464138; 30388220; 30333007; 30359986; 30369598; 30230107; 30232410; 30185468; 30197885; 30210723; 30135240; 30165646; 30171755; 30105413; 30120380; 30069448; 30073588; 30093605; 30042192; 29956005; 29973168; 29860066; 29887830; 29891559; 29896735; 29899465; 29724910; 29774463; 29693448; 29633482; 29650765; 29590654; 29600752; 29632324; 29513071; 29520754; 29529603; 29530879; 29479522; 29395486; 29321346; 29142975; 28992127; 28993480; 29026418; 29038287; 28973148; 28978585; 28983800; 30595903; 28892094; 28827396; 28862642; 28870863; 28792715; 28825164; 28782656; 28685940; 28615245; 28640449; 28578020; 28583565; 28604956; 28522688; 28530676; 28560694; 28432464; 28494735; 28375157; 28378423; 28409351; 28356211; 28271061; 28168444; 28077374; 27984604; 27921038; 27921039; 27921040; 27934598; 27843768; 27871310; 27881662; 27193300; 27835667; 27059743; 27782177; 27796018; 27594986; 27540244; 27552964; 27560828; 27567292; 27577987; 27493259; 27499327; 27434427; 27366664; 27401137; 27259053; 27278932; 27199453; 27165007; 27067213; 27071085; 27016049; 27046073; 26950445; 26984954; 26931735; 26932689; 26788466; 26718059; 26718155; 26722532; 26725733; 26632257; 29710438; 26501044; 27512773; 27512785; 27512787; 27512788; 27512790; 26453610; 26479061; 26381842; 26200945; 26139440; 26077033; 25947155; 25870007; 25877301; 25880449; 25920554; 25798056; 25741140; 25757501; 25646624; 25573484; 25636101; 25531116; 25531466; 25474361; 25491204; 25361818; 25365220; 25367197; 25347339; 25186187; 25227171; 25139996; 25180832; 25123959; 25137562; 24990821; 25010725; 25022697; 25029430; 24941494; 26839787; 24886261; 24898006; 24907393; 24939912; 26877954; 24817661; 24821069; 24842140; 24706814; 24756726; 24658975; 24683199; 24694054; 24594709; 24641620; 24575920; 24582653; 24584572; 24485027; 24487363; 24416790; 24459136; 24459142; 24358217; 24374109; 24379226; 24325802; 24235270; 24246705; 24162162; 24184483; 24193408; 24203696; 24129831; 24153433; 23985800; 24011172; 26674515; 23933588; 23971643; 23824180; 23841043; 23848298; 23570767; 23439951; 23475492; 23496908; 23402778; 23418306; 23420578; 23428809; 23431742; 23376035; 23266634; 23300259; 23165645; 23192769; 23139683; 26894018; 22863349; 22872635; 22725947; 24058776; 22608885; 22508176; 22570239; 22497104; 22367170; 22383692; 22456092; 22169896; 22185115; 22237240; 22133568; 22142803; 21983717; 22008521; 22034075; 22034641; 21894000; 21775626; 21818326; 21821671; 21719175; 21744088; 21670214; 21685914; 21694639; 21625823; 21518438; 21392577; 21392578; 21314639; 21331231; 21332816; 21345977; 21142036; 21079243; 21085109; 21115670; 20961307; 21071968; 20921908; 20923779; 20938930; 20950398; 20856870; 20807608; 20808796; 20837139; 20616171; 20625375; 20642692; 20652329; 20558538; 20601082; 20206434; 20219615; 20219616; 20219617; 20177400; 20181743; 20096584; 20098473; 20075061; 19936001; 19854836; 19863783; 19879844; 19765912; 19821056; 19825331; 19726544; 19729489; 19686598; 19692352; 19546223; 19572811; 19429644; 19443633; 19491093; 19515475; 19331813; 19337214; 19351715; 19285554; 19194729; 19158373; 19165178; 19056484; 18922886; 18947299; 18791038; 18818683; 18822117; 18829740; 18837007; 18755075; 18598780; 18632682; 18640754; 18566106; 23495816; 18434273; 18273441; 18350498; 18350644; 18257781; 18156813; 18175055; 18060739; 18067079; 18077784; 17980165; 18003909; 17890878; 17699332; 17715262; 17574468; 17582161; 17629917; 17535744; 17392796; 17396115; 17429049; 17437137; 17268401; 17370309; 17373208; 17373209; 17182135; 17185137; 17233617; 21204491; 17084592; 17090781; 17100995; 17132904; 17134592; 17035604; 17055386; 17082250; 16943309; 16880824; 16890136; 16914886; 16767665; 16778383; 16790429; 16801329; 16720597; 16430766; 16456780; 16515728; 16396967; 16399078; 16278216; 16279915; 16294159; 16316413; 16207829; 16227765; 16187067; 16192288; 16049073; 15889307; 15900113; 15906786; 15775720; 15780076; 15780078; 15785425; 15765015; 15770226; 15772804; 15673153; 15674734; 15701820; 15545151; 15545994; 15591452; 15382167; 15466259; 15496422; 15498457; 15336985; 15203099; 15203210; 15284290; 15135448; 15054393; 15130895; 14978161; 14990751; 14993477; 15001556; 15007723; 15018634; 14742446; 14872199; 14596487; 14695542; 14718571; 12944197; 12834171; 12840011; 12842373; 12707387; 12734101; 12782129; 12832634; 12647363; 12653106; 12572925; 12577044; 12620752; 12500225; 12524552; 12525172; 12529853; 12536190; 12538736; 12566535; 12220456; 12407099; 12411744; 12140187; 12187319; 12022474; 12028433; 12048202; 12053711; 12077489; 12087556; 11961010; 11967008; 11968093; 11971874; 11981068; 11981261; 12007219; 11891195; 11912216; 11913782; 11829141; 11836366; 11840199; 11841627; 11854320; 11857740; 11863367; 11773467; 11786542; 11800305; 11805156; 11812941; 11691639; 11705510; 11728985; 11735304; 11406351; 11438989; 11558899; 11571556; 11302751; 11316854; 11336403; 11212307; 11216660; 11245774; 11287778; 11155702; 11156533; 11157797; 11160770; 11175277; 11195048; 11063721; 11106764; 11113628; 11115377; 11134244; 11140688; 10987650; 11007674; 11012875; 11030408; 10909847; 10923038; 10923040; 10928266; 10940718; 10831653; 10835625; 10853193; 10854095; 10857482; 10862097; 10747091; 10760273; 10770959; 10822721; 10727541; 10729710; 10739800; 10647901; 10655152; 10655555; 10577909; 10602361; 10602992; 10607831; 10612835; 10504485; 10517638; 10517920; 10532593; 10562308; 10411677; 10412869; 10413889; 10417277; 10430974; 10435671; 10224870; 10322638; 10330046; 10362797; 10364515; 10373576; 9949210; 10200981; 10200984; 10207066; 10213389; 10213865; 9889186; 9894601; 9921908; 19321914; 9734362; 9765984; 9770368; 9773786; 9605289; 9631851; 9651476; 9668165; 9497315; 9521593; 9529618; 9561482; 9573526; 9402976; 9442442; 9452060; 9490292; 9285784; 9285785; 9291178; 9306341; 9326320; 9326937; 9345095; 9382094; 9171830; 9175744; 9192675; 9199561; 9211343; 9222969; 9230505; 9107672; 9131510; 9140045; 9150733; 9160331; 9176370; 10495791; 8978603; 8981910; 9005987; 9259200; 9399046; 8792818; 8911610; 8957030; 8972485; 8676597; 8845849; 8891380; 8554072; 9044319; 9044320; 9044321; 7553752; 7581371; 8589278; 7585067; 7630476; 7633405; 7736581; 7783171; 8541874; 8585924; 7835880; 7894481; 8004675; 8037213; 7905535; 7909986; 8130364; 8210302; 8349100; 8394527; 1349570; 1355292; 1450633; 1583644; 1369510; 1684701; 1676697; 1685280; 1978860; 1978861; 2215575; 2339691; 2347584; 2568192; 2767679; 2443701,1221,TRUE
PKD1L1,18053,PKD1L1,36422197; 30664273; 24756726; 15203210; 11863367,9,TRUE
PKD1L3,21716,PKD1L3,31488014; 24756726; 12782129,3,TRUE
PKD2,9009,PKD2,37024601; 37003573; 36890159; 36938073; 36854810; 36833371; 36773205; 36657418; 36675597; 36613622; 36573973; 36581342; 36478640; 36422197; 36469907; 36322156; 36278297; 36291168; 36299464; 36186434; 20301424; 36029107; 36035467; 36082560; 35896117; 35847973; 35760123; 35778421; 35627274; 35643372; 35664268; 35447873; 35325889; 35328738; 35370030; 35314260; 35099770; 35101355; 35091308; 35005812; 34890546; 34739738; 34749493; 34716216; 34542828; 34515037; 34357571; 34301992; 34315885; 34328226; 34331378; 34249099; 34254206; 34237823; 34101167; 34009558; 34042198; 33964006; 33799277; 33809516; 33639313; 33602752; 33532864; 33423257; 33437033; 33437386; 33308138; 33168999; 33141305; 32957937; 32967521; 32799196; 32816041; 32819584; 32823016; 32747355; 32784291; 32724471; 32690722; 32582798; 32592954; 32610050; 32533764; 32547249; 32457805; 32472977; 32475690; 32361310; 32384474; 32398770; 32305669; 32320857; 32275942; 32276433; 32283256; 32145315; 32163234; 32068086; 32000861; 32001768; 31857514; 31870441; 31874209; 31830647; 31832432; 31836042; 31773180; 31805375; 31730820; 31740684; 31668373; 31563290; 31515477; 31488014; 31488901; 31441214; 31395386; 31395617; 31411061; 31341901; 31349084; 31384335; 31251475; 31317121; 31186083; 31207979; 36471606; 31160911; 31165946; 31116668; 31138767; 31056860; 31064883; 31079206; 31085678; 31030424; 30989420; 30858458; 30869429; 30799240; 30816285; 30778115; 30792735; 30644092; 30647506; 30651918; 30652979; 30639418; 30566001; 30424739; 30333007; 30359986; 30369598; 30230107; 30197885; 30135240; 30165646; 30105413; 30120380; 30069448; 30093605; 30042192; 29973168; 29860066; 29887830; 29891559; 29896735; 29899465; 29724910; 29693448; 29633482; 29590654; 29600752; 29558500; 29520754; 29529603; 29479522; 29378535; 29395486; 29321346; 29142975; 29055226; 28992127; 28993480; 29038287; 28983800; 30595903; 28892094; 28870863; 28792715; 28762163; 28782656; 28640449; 28578020; 28522688; 28530676; 28560694; 28432464; 28494735; 28409351; 28356211; 28271061; 27921038; 27921039; 27921040; 27843768; 27871310; 27881662; 27193300; 27835667; 27782177; 27768895; 27594986; 27540244; 27552964; 27560828; 27567292; 27493259; 27499327; 27366664; 27401137; 27259053; 27278932; 27199453; 27150309; 27165007; 27067213; 27071085; 27081851; 27016049; 27046073; 26950445; 26932689; 26839368; 26788466; 26718059; 26718155; 26725733; 26632257; 26692149; 29710438; 26501044; 27512773; 27512787; 27512788; 27512790; 26435415; 26453610; 26479061; 26381842; 26200945; 26139440; 26114601; 26077033; 25870007; 25920554; 25861040; 25798056; 25715394; 25573484; 25636101; 25531116; 25531466; 25537744; 25474361; 25491204; 25361818; 25365220; 25367197; 25347339; 25186187; 25149526; 25173570; 25180832; 25123959; 25137562; 24990821; 25010725; 25022697; 25029430; 24941494; 26839787; 24886261; 24898006; 24907393; 26877954; 24847003; 24821069; 24842140; 24706814; 24756726; 24658975; 24694054; 24641620; 24575920; 24582653; 24584572; 24485027; 24487363; 24416790; 24459136; 24459142; 24374109; 24379226; 24235270; 24246705; 24162162; 24184483; 24193408; 24116661; 23985800; 24011172; 26674515; 23971643; 23824180; 23848298; 23569556; 23570767; 23496908; 23398808; 23418306; 23428809; 23432067; 23376035; 23390131; 23266634; 23300259; 23165645; 23192769; 23128241; 23139683; 23064961; 26894018; 22863349; 24058776; 22608885; 22641569; 22508176; 22497104; 22367170; 22383692; 22456092; 22347485; 22169896; 22185115; 21983717; 22008521; 22034641; 21894000; 21775626; 21719175; 21744088; 21670214; 21670265; 21622852; 21625823; 21518438; 21392577; 21392578; 21277361; 21331231; 21332816; 21079243; 21115670; 21044049; 21071968; 20938930; 20950398; 20856870; 20807608; 20729296; 20625375; 20652329; 20686448; 20558538; 20601082; 20206434; 20219615; 20219616; 20219617; 20177400; 20181743; 20098473; 20075061; 19936001; 19854836; 19863783; 19879844; 19765912; 19801576; 19812035; 19821056; 19825331; 19726544; 19729489; 19686598; 19546223; 19572811; 19429644; 19443633; 19491093; 19515475; 19351715; 19193631; 19194729; 19158373; 19165178; 19056484; 18947299; 18950722; 18818683; 18836075; 18837007; 18725310; 18754774; 18755075; 18640754; 18552856; 23495816; 18417723; 18434273; 18273441; 18350498; 18256307; 18257781; 18156813; 18077784; 17699332; 17574468; 17582161; 17535744; 17396115; 17429049; 17370309; 17373208; 17182135; 17204494; 17217069; 17233617; 21204491; 21204505; 17084592; 17090781; 17100995; 17132904; 17134592; 17035604; 17055386; 16943304; 16943309; 16880824; 16890136; 16914886; 16801329; 16720597; 16430766; 16515728; 16396967; 16278216; 16279915; 16294159; 16316413; 16207829; 16227765; 16135816; 16192288; 16025301; 16049073; 15953406; 15843396; 15862350; 15889307; 15900113; 15906786; 15775720; 15780076; 15785425; 15717641; 15747112; 15753033; 15765015; 15770226; 15772804; 15673153; 15674734; 15545994; 15382167; 15474043; 15498457; 15300626; 15336985; 15203099; 15203210; 15269167; 15284290; 15135448; 15192819; 15194699; 15100357; 15108213; 15130895; 14993477; 15001556; 14732716; 14742446; 14872199; 14596487; 14695542; 14718571; 12944197; 12840011; 12842373; 12707387; 12734101; 12647363; 12572925; 12577044; 12620752; 12525172; 12527301; 12529853; 12536190; 12538736; 12217865; 12407099; 12411744; 12140187; 12187319; 12022474; 12028433; 12062060; 12077489; 12087556; 11967008; 11968093; 11981068; 11981261; 11991947; 12007219; 11891195; 11829141; 11841627; 11854320; 11854751; 11863367; 11772999; 11786542; 11805156; 11705510; 11438989; 11558899; 11302751; 11212307; 11245774; 11155702; 11156533; 11160770; 11195048; 11134244; 11140688; 11007674; 11013137; 11030408; 10909847; 10928266; 10940718; 10835625; 10853193; 10873385; 10760080; 10760273; 10770959; 10822721; 10727541; 10655152; 10655555; 10541293; 10600939; 10602361; 10602992; 10607831; 10517638; 10561749; 10411676; 10412869; 10413889; 10417277; 10435671; 10224870; 10362797; 9949210; 10200981; 10207066; 10213643; 9878261; 19321914; 9773786; 9529618; 9561482; 9568711; 9573526; 9402976; 9442442; 9285785; 9286709; 9326320; 9171830; 9175744; 9192675; 9222969; 8957030; 8891380; 9044321; 7553752; 7783171; 8585924; 1355292; 1684701; 2037305,930,TRUE
PKD2L1,9011,PKD2L1,29899465; 26612203; 24756726; 24625756; 16396967; 15548533; 11863367; 11805156; 11302751; 11212307; 10760273; 10602361; 10602992; 9878261; 9748274,23,TRUE
PKD2L2,9012,PKD2L2,36422197; 24756726; 11863367; 10602361,5,TRUE
PKDREJ,9015,PKDREJ,24756726; 10602361,2,FALSE
PKHD1,9016,PKHD1,36969528; 36938073; 36846174; 36835961; 36725383; 36691356; 36710876; 36657418; 36675597; 36573973; 36184092; 35778421; 35715958; 35405383; 35264234; 35211789; 35065907; 34975292; 34977057; 35005812; 34688127; 34695767; 34573383; 34536170; 34487536; 34290017; 34329764; 34249099; 34177435; 34204582; 34156429; 34096032; 34032358; 33942272; 33940108; 33824930; 33716212; 33594464; 33611337; 33554127; 33532864; 33437033; 33168999; 33112055; 33123899; 33059616; 33059727; 33095447; 32924121; 32957915; 32779812; 32659844; 32574212; 32457805; 32475690; 32481435; 32118333; 32068086; 32001768; 31813136; 31829256; 31730820; 31638247; 31488014; 31400123; 31297585; 36471606; 30984525; 20301501; 30652979; 30600684; 30617278; 30631912; 30566001; 30595564; 30414501; 30359986; 29956005; 31938409; 29643536; 29520754; 29479522; 28862642; 28798345; 28578020; 28530676; 28375157; 28364132; 28283827; 28083701; 27921040; 27843768; 27891514; 27752906; 27540244; 27577217; 27401137; 27225849; 26970085; 26721323; 26695994; 26502924; 27512788; 26385851; 26139440; 25966130; 25915482; 25771912; 25701400; 25753522; 25689455; 25531116; 25367197; 25193386; 25153916; 25104275; 25114813; 25124979; 24984783; 24584572; 24330989; 24162162; 24114580; 24011172; 23582048; 23389334; 23252870; 23041322; 22882926; 22411058; 22415584; 22133568; 21790888; 21685914; 21694639; 21274727; 21300060; 20922698; 20875407; 20709014; 20652329; 20554582; 20558538; 20575693; 20413436; 19914852; 19940839; 19943112; 19540516; 19524688; 19423684; 19176689; 19021639; 18947299; 18286309; 18252063; 18156813; 17669261; 17575307; 17470460; 17122773; 17160262; 16890136; 16897190; 16767405; 16801329; 16632497; 16677362; 16523049; 16294159; 16221171; 16199545; 16133180; 15830394; 15785425; 15771341; 15669417; 15674734; 15696446; 15698423; 15706593; 15203099; 15200508; 15067314; 15108277; 15108281; 14978161; 14983006; 14741187; 14971004; 12846734; 12874454; 12728091; 12647363; 12579400; 12620974; 12506140; 12529853; 12536190; 12438655; 12191969; 12053711; 11981261; 11898128; 11919560; 11854326; 10752758; 11095650; 10749984; 10780780; 9503014; 7587886; 7633404; 8088836,424,TRUE
PKHD1L1,20313,PKHD1L1,12620974,3,TRUE
PLA2G1B,9030,PLA2G1B,24842814; 24178445,2,FALSE
PLA2G4A,9035,PLA2G4A,35586043,1,FALSE
PLA2G7,9040,PLA2G7,35586043,1,FALSE
PLA2R1,9042,PLA2R1,34169208; 34079037; 33755821; 29079545; 27852637; 27333618; 23813219; 24594573; 21691125,14,TRUE
PLAT,9051,PLAT,15203210; 11863367,2,FALSE
PLAU,9052,PLAU,34079037; 27127888,3,TRUE
PLAUR,9053,PLAUR,36194491; 34079037; 28871079,5,TRUE
PLCB1,15917,PLCB1,34301992,1,FALSE
PLCB2,9055,PLCB2,30226566,1,FALSE
PLCB3,9056,PLCB3,33230300,1,FALSE
PLCE1,17175,PLCE1,36035137; 31922211; 30721404; 29663071; 29474669; 29127259; 29058690; 29038887; 27885584; 27573339; 24902943; 24742477; 23595123; 21125408; 19956976; 18975016; 18065803; 17530296; 17086182,27,TRUE
PLCG2,9066,PLCG2,25349203; 16135816,2,FALSE
PLCL1,9063,PLCL1,29138824; 17086182,2,FALSE
PLEKHA5,30036,PLEKHA5,36749126,1,FALSE
PLTP,9093,PLTP,33436510,1,FALSE
PMM2,9115,PMM2,36773065; 36412659; 35619972; 34055813; 33811480; 33580824; 32841164; 32595772; 32257471; 28373276,19,TRUE
PMP22,9118,PMP22,31508419,2,FALSE
